training_steps,agent_0,agent_1,agent_2
3495,0.20060803,0.2112476,0.22120893
3510,0.19203308,0.19646983,0.2079399
3525,0.19287676,0.20210893,0.21454816
3540,0.19510241,0.20636591,0.22016227
3555,0.19020692,0.19777693,0.20845895
3570,0.18991078,0.19782843,0.20936641
3585,0.20386529,0.21273188,0.22575453
3600,0.1793446,0.18717104,0.19595677
3615,0.17933325,0.18799727,0.19315337
3630,0.17563969,0.18297008,0.19110303
3645,0.20113441,0.20941755,0.2225126
3660,0.18127406,0.18737204,0.19216922
3675,0.18017516,0.1872353,0.19340487
3690,0.18274407,0.18801264,0.19661278
3705,0.19610623,0.20289741,0.2108616
3720,0.20432712,0.20798141,0.22042458
3735,0.18612848,0.18888545,0.1965725
3750,0.2070314,0.21167289,0.22227754
3765,0.19465438,0.20324157,0.2106436
3780,0.19835956,0.20473985,0.21853118
3795,0.19550277,0.20370485,0.21032621
3810,0.19567443,0.20170641,0.21182159
3825,0.19950806,0.20732301,0.21479951
3840,0.20989618,0.21282616,0.22772644
3855,0.18197991,0.18662518,0.19154738
3870,0.20452017,0.21309178,0.22439726
3885,0.20000313,0.20926073,0.22380067
3900,0.19120294,0.1924732,0.2006699
3915,0.1907638,0.19969182,0.2069814
3930,0.18920839,0.19852127,0.21003877
3945,0.18857048,0.19531953,0.20211309
3960,0.19889162,0.20292494,0.21519265
3975,0.19467397,0.20227863,0.2125812
3990,0.20302384,0.20965187,0.22038881
4005,0.1932434,0.19889623,0.204966
4020,0.19862957,0.19953737,0.21169831
4035,0.19485606,0.19986644,0.20748217
4050,0.19886887,0.20576704,0.21633187
4065,0.177101,0.1823973,0.18822594
4080,0.19321533,0.20302826,0.21163315
4095,0.20096914,0.2063238,0.21806134
4110,0.18706083,0.19641489,0.20252739
4125,0.19508485,0.20236918,0.21174839
4140,0.1957396,0.20047915,0.21265224
4155,0.1850134,0.1916809,0.1965492
4170,0.19375357,0.2016082,0.21384063
4185,0.18165351,0.18599759,0.19250137
4200,0.19392234,0.20234802,0.21254541
4215,0.18325062,0.18463616,0.19160281
4230,0.19509724,0.20567971,0.21250433
4245,0.18973474,0.19459334,0.2006808
4260,0.18023841,0.1881947,0.19238216
4275,0.19317393,0.20476288,0.21192844
4290,0.20334318,0.21110772,0.21894504
4305,0.21258107,0.21808027,0.2360054
4320,0.1901758,0.2036761,0.20292228
4335,0.19439639,0.19929117,0.20979425
4350,0.18485183,0.19610955,0.20338464
4365,0.19148634,0.20319007,0.21485741
4380,0.193208,0.2053319,0.2106625
4395,0.18836582,0.19928631,0.20680213
4410,0.20124176,0.20959845,0.22255574
4425,0.19318606,0.20259048,0.20873265
4440,0.18852283,0.2002819,0.20830092
4455,0.1923591,0.20192817,0.21491511
4470,0.19068353,0.19939686,0.20735666
4485,0.18520503,0.19421174,0.20255409
4500,0.18277474,0.19221167,0.19792567
4515,0.21383852,0.22455032,0.23756775
4530,0.19697222,0.20778671,0.21225025
4545,0.18771458,0.19030589,0.20665698
4560,0.16974252,0.1821965,0.18468274
4575,0.1940563,0.2036142,0.21585697
4590,0.18623638,0.18650118,0.1998431
4605,0.18971641,0.1989544,0.20436577
4620,0.19693261,0.20438164,0.21603741
4635,0.19627267,0.20758796,0.21677572
4650,0.19809842,0.20710659,0.21576276
4665,0.1857714,0.18974032,0.19773178
4680,0.19764958,0.20750186,0.2233304
4695,0.18655552,0.19430508,0.20447966
4710,0.1889664,0.19725397,0.21088529
4725,0.19804305,0.20807378,0.22236495
4740,0.19423825,0.20232472,0.21330224
4755,0.21159258,0.21816291,0.23368335
4770,0.19535998,0.20694025,0.21866755
4785,0.167535,0.17210224,0.18053614
4800,0.19162616,0.2015523,0.21668677
4815,0.20672138,0.21614346,0.22799727
4830,0.19193889,0.20102584,0.21623768
4845,0.19692625,0.20349719,0.22021289
4860,0.1957106,0.20667489,0.21825084
4875,0.19579095,0.20567238,0.21950442
4890,0.19151263,0.20086417,0.21616279
4905,0.1754892,0.180607,0.1903024
4920,0.18994959,0.20315664,0.21609618
4935,0.19784556,0.20871127,0.22192499
4950,0.19732533,0.2027158,0.22125803
4965,0.1861029,0.19435836,0.20416096
4980,0.20052682,0.21219692,0.22860055
4995,0.19511265,0.204506,0.22134912
5010,0.19607633,0.20337379,0.22118622
5025,0.19290845,0.20067964,0.2152829
5040,0.18741375,0.19215521,0.20577133
5055,0.19335414,0.20109846,0.21276128
5070,0.1950595,0.20001897,0.21379249
5085,0.18690868,0.18858846,0.20680512
5100,0.1926806,0.20293047,0.21359137
5115,0.19133657,0.19216059,0.21294563
5130,0.20437257,0.20807911,0.22061285
5145,0.18959406,0.18959394,0.20482662
5160,0.19461992,0.2001032,0.21414788
5175,0.1989095,0.2026201,0.21582207
5190,0.20471908,0.20874651,0.22820115
5205,0.19501223,0.20045422,0.21406738
5220,0.20084646,0.20666334,0.22588614
5235,0.1960812,0.19820453,0.21458524
5250,0.19824106,0.20097043,0.22241911
5265,0.19064808,0.19692485,0.2088699
5280,0.19892533,0.20305723,0.21964802
5295,0.19007047,0.1906993,0.20457053
5310,0.19129637,0.19522478,0.20992164
5325,0.20968613,0.21270932,0.23142885
5340,0.18829721,0.19062202,0.20642103
5355,0.1785964,0.1778878,0.19322857
5370,0.19270313,0.20220461,0.21462607
5385,0.2013831,0.2035735,0.21529308
5400,0.20024063,0.20092623,0.22046377
5415,0.18842071,0.19263095,0.20462002
5430,0.19105308,0.19482362,0.21122894
5445,0.19320734,0.19314484,0.21585247
5460,0.18348025,0.18933752,0.20042571
5475,0.20034222,0.20196173,0.2307606
5490,0.20327914,0.20608062,0.2240362
5505,0.19137062,0.19410324,0.21163179
5520,0.1966131,0.2017511,0.21898748
5535,0.20200728,0.20841135,0.23124811
5550,0.18836547,0.18975495,0.20688844
5565,0.18223703,0.18526733,0.20573913
5580,0.19567193,0.20212077,0.21887405
5595,0.1869839,0.18995325,0.2077403
5610,0.19370471,0.19790189,0.21726438
5625,0.19230373,0.1928999,0.21190201
5640,0.19689094,0.20050833,0.21892503
5655,0.18158631,0.18141669,0.1978123
5670,0.19222577,0.19355163,0.21232247
